Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD10104,07-11-2023,12-11-2023,CUST8703,Ashley Vaughn,Corporate,PROD35560,Rice Bag,Glocery,East,Mississippi,Kylehaven,8,4943,5,37566.8,26722.09,10844.71,UPI,Pending,Smith-Rodriguez,hhaley@shaw.com,48,No,0
ORD10105,19-01-2025,24-01-2025,CUST5081,Jody Carter,Corporate,PROD37142,Pen,Office Supplies,South,Maine,Port Audrey,10,830,10,7470,5730.14,1739.86,Cash,returned,Morris-Scott,ramirezlindsey@johnson-collier.com,15,No,0
ORD10106,17-12-2024,22-12-2024,CUST5017,William Murphy,Corporate,PROD89010,Pen,Office Supplies,North,New Mexico,South Thomas,10,2109,15,17926.5,13520.86,4405.64,Cash,Cancelled,"Curtis, Johnson and Schneider",msimmons@guzman.com,47,No,0
ORD10107,12-06-2025,15-06-2025,CUST9318,Brenda Gallagher,Corporate,PROD75757,Monitor,Electronics,East,Kansas,Bankstown,3,1789,0,5367,4107.93,1259.07,Net Banking,Delivered,Jackson-Cruz,shannon86@chen.biz,24,No,0
ORD10108,09-09-2024,11-09-2024,CUST4427,Stacey Hunter,Consumer,PROD40328,Juice Pack,Glocery,West,New Mexico,New James,6,147,5,837.9,692.06,145.84,Cash,returned,Lara Inc,floresmatthew@larsen.com,24,No,0
ORD10109,17-11-2023,19-11-2023,CUST9369,Kelli Brown,Home Office,PROD24727,Rice Bag,Glocery,East,Nebraska,West Taylor,5,1443,0,7215,6177.26,1037.74,Credit Card,Pending,Tran-Herring,edwardwilliams@martinez.com,23,No,0
ORD10110,19-09-2024,21-09-2024,CUST3945,Patricia Zamora,Corporate,PROD30172,Calculator,Office Supplies,East,Kansas,South Monica,7,3249,10,20468.7,13177.43,7291.27,Cash,Delivered,Stevens and Sons,baileyamanda@hernandez.com,21,No,0
ORD10111,04-01-2024,10-01-2024,CUST9747,Kathy Carter,Corporate,PROD54117,Office Chair,Furniture,East,Mississippi,Paulmouth,1,3445,15,2928.25,1761.15,1167.1,Net Banking,Cancelled,"Bush, Greene and Gibbs",rosstimothy@kennedy-martinez.biz,17,No,0
ORD10112,09-09-2024,15-09-2024,CUST8739,Henry Tanner,Home Office,PROD15432,Study Table,Furniture,South,Arizona,New Jennifer,1,1247,5,1184.65,825.84,358.81,UPI,returned,Mitchell-Hart,epalmer@wu-hernandez.com,12,No,0
ORD10113,20-09-2025,25-09-2025,CUST6709,Alisha Gonzalez,Consumer,PROD33300,Dining Table,Furniture,East,Texas,Port Rebeccaton,2,4463,20,7140.8,6336.68,804.12,Credit Card,Delivered,Cole-Hall,matthew67@murray.com,6,Yes,31
ORD10114,24-03-2024,25-03-2024,CUST4297,Scott Chambers,Home Office,PROD33318,Laptop,Electronics,West,Arkansas,Ricardoburgh,10,4028,5,38266,29539.24,8726.76,Net Banking,returned,"Rogers, Morris and Reed",burkebriana@fields.com,33,No,0
ORD10115,21-04-2024,25-04-2024,CUST8701,Kara Gray,Corporate,PROD65102,Keyboard,Electronics,East,New Mexico,Paulastad,1,599,0,599,538.09,60.91,Net Banking,Cancelled,"Rodriguez, Sutton and Salas",clarkcathy@armstrong-hancock.com,10,No,0
ORD10116,05-03-2024,06-03-2024,CUST5636,Tyler Payne,Corporate,PROD13898,Keyboard,Electronics,South,Nebraska,Cardenasland,1,1542,0,1542,1002.16,539.84,Cash,Delivered,"Hoover, Petty and Byrd",smiththomas@kidd.net,40,No,0
ORD10117,16-08-2025,20-08-2025,CUST7114,Robert Martin,Consumer,PROD50880,Sugar,Glocery,South,North Dakota,Williamsmouth,3,4386,0,13158,7927.12,5230.88,UPI,Pending,Hodges LLC,christopher49@figueroa-singleton.biz,49,No,0
ORD10118,25-09-2024,02-10-2024,CUST3509,Sara Pugh,Corporate,PROD83450,Calculator,Office Supplies,South,Utah,Hollyton,2,1668,0,3336,2349.13,986.87,Cash,Cancelled,"Waters, Hall and Scott",ann18@atkinson.com,30,No,0
ORD10119,14-04-2024,15-04-2024,CUST8363,Rickey Perry,Corporate,PROD84256,Dining Table,Furniture,South,Texas,South Christopher,7,310,0,2170,1560.14,609.86,UPI,Pending,"Lindsey, Casey and Le",brandon17@alvarez.com,44,No,0
ORD10120,20-04-2025,25-04-2025,CUST7147,Jennifer Campos,Home Office,PROD79932,Rice Bag,Glocery,South,Alabama,South Taylor,8,2056,10,14803.2,10302.79,4500.41,Cash,Delivered,Boone Group,palmersteven@buckley.com,15,No,0
ORD10121,22-04-2025,28-04-2025,CUST3043,Leah Mcmillan,Consumer,PROD11159,Pen,Office Supplies,South,Louisiana,North Arthur,9,320,10,2592,1991.05,600.95,Net Banking,Pending,"White, Nguyen and Tate",sdavis@edwards.com,44,No,0
ORD10122,17-12-2023,24-12-2023,CUST3224,Jennifer Pruitt,Home Office,PROD75021,Sugar,Glocery,South,Montana,Port Lisa,2,3777,10,6798.6,5844.71,953.89,Cash,Cancelled,Hernandez and Sons,emanning@wu.com,7,Yes,41
ORD10123,08-04-2025,14-04-2025,CUST6029,Leslie Thomas,Consumer,PROD65998,Calculator,Office Supplies,South,Arkansas,Sandyfurt,4,938,20,3001.6,2617.98,383.62,UPI,Pending,Patterson-Thomas,feliciamcclain@watson-vasquez.com,4,Yes,34
ORD10124,10-04-2024,12-04-2024,CUST8431,Victor Miller,Corporate,PROD61469,Pen,Office Supplies,East,South Dakota,Port Robin,6,505,5,2878.5,2209.37,669.13,Net Banking,Pending,Wilson-Baker,xbauer@monroe-robinson.com,48,No,0
ORD10125,23-06-2025,28-06-2025,CUST6506,Michael Anderson,Home Office,PROD45472,Rice Bag,Glocery,South,Georgia,Johnsonmouth,10,4886,15,41531,29496.08,12034.92,Cash,returned,Archer-Douglas,ffrank@avery.biz,10,No,0
ORD10126,11-11-2023,18-11-2023,CUST3102,Erica Green,Corporate,PROD91328,Juice Pack,Glocery,West,Tennessee,Whitemouth,3,4834,0,14502,10503.92,3998.08,Net Banking,Delivered,"Collins, Floyd and Bishop",rachel54@parker.com,21,No,0
ORD10127,20-10-2025,21-10-2025,CUST4189,Tyler Nelson,Home Office,PROD23307,Notebook,Office Supplies,West,Florida,East Sandrachester,6,3611,20,17332.8,15257.88,2074.92,Credit Card,Pending,Stewart-Flores,hcole@west.biz,30,No,0
ORD10128,28-08-2025,03-09-2025,CUST2836,David Burke,Consumer,PROD85536,Dining Table,Furniture,South,Michigan,Port Nicole,8,916,0,7328,5719.01,1608.99,Credit Card,Pending,Torres Ltd,thomaswilliam@ray-johnson.com,50,No,0
ORD10129,17-10-2025,19-10-2025,CUST9707,Robert Mathis,Consumer,PROD98344,Headphone,Electronics,East,Oregon,Williamsmouth,2,4489,20,7182.4,4707.43,2474.97,Net Banking,Delivered,Hernandez and Sons,connieblake@smith.org,49,No,0
ORD10130,20-01-2024,24-01-2024,CUST4557,Teresa Harrison,Corporate,PROD60655,Office Chair,Furniture,South,Mississippi,Port Dawn,7,243,20,1360.8,1027.41,333.39,Net Banking,Cancelled,Brown-Pratt,romerojames@cannon.com,17,No,0
ORD10131,20-01-2024,25-01-2024,CUST8736,Ryan Wu,Consumer,PROD13659,File Folder,Office Supplies,South,Nevada,North Andrea,6,3079,20,14779.2,10613.01,4166.19,Credit Card,Pending,Oneill Group,joseph03@odom.com,13,No,0
ORD10132,10-03-2025,15-03-2025,CUST5732,Robert Hudson,Consumer,PROD66778,Keyboard,Electronics,West,Minnesota,North Patrickmouth,1,1865,20,1492,1142.98,349.02,Cash,returned,Hansen Ltd,moranjohn@parsons.com,34,No,0
ORD10133,21-03-2024,27-03-2024,CUST7557,Karen Andrews,Home Office,PROD60322,Monitor,Electronics,West,South Carolina,Masseyfurt,10,3045,15,25882.5,19364.04,6518.46,Credit Card,Delivered,"Lewis, Skinner and Fleming",moorejesse@bird.com,5,Yes,21
ORD10134,24-03-2025,30-03-2025,CUST4503,Dwayne Hanson,Consumer,PROD57864,Sofa,Furniture,East,Alaska,Andradefort,2,4549,15,7733.3,4931.77,2801.53,Cash,Cancelled,"Leon, Dennis and Parsons",shirley91@jackson.net,26,No,0
ORD10135,27-01-2025,01-02-2025,CUST2678,Amanda Butler,Home Office,PROD46242,Office Chair,Furniture,North,Washington,Port John,3,4468,20,10723.2,8041.4,2681.8,Credit Card,Cancelled,"Martin, Jones and Medina",uvasquez@perez-west.com,12,No,0
ORD10136,31-10-2023,05-11-2023,CUST6246,Amanda Hutchinson,Corporate,PROD15037,Mouse,Electronics,North,Iowa,New Reginaport,10,2864,5,27208,18057.52,9150.48,Net Banking,Cancelled,"Fuentes, Reyes and Foster",rebekah70@peters.com,42,No,0
ORD10137,12-07-2024,16-07-2024,CUST8695,Carl Morgan,Corporate,PROD28958,Cooking Oil,Glocery,East,New Hampshire,Joshuafort,8,2135,10,15372,12139.57,3232.43,Cash,Cancelled,Stewart-Knight,melissawilliamson@foster-harris.com,37,No,0
ORD10138,21-04-2024,23-04-2024,CUST7943,Mr. Daniel Perry,Consumer,PROD62171,Cooking Oil,Glocery,East,Iowa,North Robertfort,6,2985,0,17910,11499.72,6410.28,Net Banking,Delivered,Wilson Group,eric49@rhodes-gallagher.com,33,No,0
ORD10139,29-12-2023,03-01-2024,CUST6155,Kara Miller,Home Office,PROD39784,Study Table,Furniture,West,Vermont,Jerryburgh,6,4090,10,22086,14211.88,7874.12,Net Banking,Delivered,Freeman-Walker,michael63@jones-brown.info,19,No,0
ORD10140,08-03-2024,15-03-2024,CUST8059,Yolanda Brown,Home Office,PROD68422,Headphone,Electronics,South,Wisconsin,New Beth,1,113,20,90.4,71.05,19.35,Cash,Delivered,Bruce-Campos,jose83@allen.com,9,Yes,24
ORD10141,29-06-2025,05-07-2025,CUST6328,David Schmidt,Home Office,PROD70653,Notebook,Office Supplies,North,North Dakota,Walkerberg,9,1601,10,12968.1,10483.22,2484.88,Credit Card,Delivered,May PLC,cwhite@ellis-williamson.com,33,No,0
ORD10142,16-03-2024,20-03-2024,CUST3113,Michael Vargas,Home Office,PROD54734,Rice Bag,Glocery,West,South Dakota,Debraville,7,3886,0,27202,18409.31,8792.69,Credit Card,Cancelled,Trevino Group,vincentwinters@perez.biz,41,No,0
ORD10143,28-11-2024,03-12-2024,CUST6023,Steven Terrell PhD,Home Office,PROD81669,Bookshelf,Furniture,West,Hawaii,South Alejandraton,8,2663,15,18108.4,16280.21,1828.19,UPI,returned,Davis-Miles,jorge08@jones.com,47,No,0
ORD10144,21-11-2023,23-11-2023,CUST3055,Michael White,Corporate,PROD21365,Keyboard,Electronics,East,Mississippi,New Mollyfort,4,4357,5,16556.6,10148.25,6408.35,UPI,returned,Freeman-Martin,dalton33@buckley.com,10,No,0
ORD10145,13-05-2024,20-05-2024,CUST4130,Stephanie Green,Consumer,PROD78188,Rice Bag,Glocery,West,Wisconsin,Port Aliciaside,10,1423,20,11384,8961.86,2422.14,UPI,Cancelled,Hudson-Torres,meganmartin@murphy-miller.com,28,No,0
ORD10146,12-08-2025,15-08-2025,CUST2633,Ashley Phillips,Consumer,PROD40123,Notebook,Office Supplies,West,Mississippi,Mollyshire,4,2393,15,8136.2,7093.17,1043.03,Net Banking,returned,Vang-Merritt,williamyoung@hinton-dickerson.net,27,No,0
ORD10147,29-05-2025,03-06-2025,CUST9625,Victoria Lopez,Corporate,PROD30544,Snacks,Glocery,East,Iowa,Christinafurt,7,463,5,3078.95,2588.62,490.33,UPI,Cancelled,Buchanan Group,lewiskylie@martinez.com,21,No,0
ORD10148,11-06-2024,13-06-2024,CUST4140,Jessica Watson,Consumer,PROD62403,Mouse,Electronics,East,Alaska,Raymondshire,4,1065,5,4047,2814.03,1232.97,UPI,returned,Boone-Hernandez,grahamdonna@mercer-hudson.com,31,No,0
ORD10149,24-09-2025,30-09-2025,CUST1972,Samuel Patel,Consumer,PROD81219,Stapler,Office Supplies,West,Washington,Tatechester,6,799,10,4314.6,3249.16,1065.44,Net Banking,Delivered,Hall Ltd,cortezstephanie@colon.com,41,No,0
ORD10150,16-11-2023,17-11-2023,CUST6135,Louis Walker,Corporate,PROD34644,File Folder,Office Supplies,West,Iowa,Whitehaven,10,2163,5,20548.5,15159.24,5389.26,Credit Card,Pending,Ramos-Reed,morganterrance@smith.com,35,No,0
ORD10151,14-04-2025,18-04-2025,CUST1954,Timothy Davis,Consumer,PROD36704,Pen,Office Supplies,North,Texas,Millerbury,10,2935,20,23480,19190.08,4289.92,UPI,returned,Peterson-Jimenez,lewisapril@gates.org,1,Yes,49
ORD10152,21-06-2025,26-06-2025,CUST8621,Mr. Robert Jennings DDS,Corporate,PROD12133,Monitor,Electronics,East,Colorado,New Sarahland,10,928,5,8816,6338.12,2477.88,Net Banking,Pending,Davis Group,jayadams@gray-carson.com,2,Yes,46
ORD10153,25-07-2024,01-08-2024,CUST4573,Stephanie Mendez,Corporate,PROD16284,Monitor,Electronics,South,Indiana,Edwardsport,3,3913,10,10565.1,7473.65,3091.45,Credit Card,Cancelled,"Martin, Jordan and Molina",elizabeththompson@weber.com,8,Yes,31
ORD10154,12-03-2025,19-03-2025,CUST6885,Mario Brewer,Consumer,PROD76795,Cooking Oil,Glocery,West,Maryland,New Christina,6,4741,0,28446,22269.19,6176.81,Cash,Pending,Murphy-Montoya,clarkshane@nguyen.com,6,Yes,45
ORD10155,05-08-2024,11-08-2024,CUST9284,Sean Duarte,Corporate,PROD99917,Sofa,Furniture,East,South Dakota,Melissahaven,5,1677,20,6708,4792,1916,Net Banking,returned,"Cooley, Rios and Pena",bayala@cox-johnson.org,8,Yes,33
ORD10156,30-12-2024,04-01-2025,CUST4255,Steven Mahoney,Corporate,PROD97602,Cooking Oil,Glocery,South,North Carolina,New Julianborough,1,4521,20,3616.8,2488.58,1128.22,Credit Card,Pending,"Beck, Foster and Rogers",freemankim@stewart.net,24,No,0
ORD10157,24-04-2025,26-04-2025,CUST6011,Rhonda Flores,Home Office,PROD73496,Snacks,Glocery,East,Wyoming,Henryhaven,5,4882,5,23189.5,15512.05,7677.45,Net Banking,Pending,Woodard LLC,samuel82@summers.biz,10,No,0
ORD10158,08-11-2023,11-11-2023,CUST3120,Mrs. Katie Petersen,Home Office,PROD15271,Calculator,Office Supplies,East,Mississippi,Onealhaven,1,2411,20,1928.8,1292.4,636.4,UPI,returned,"Hunt, Shannon and Bond",hartann@watkins.com,36,No,0
ORD10159,09-03-2024,15-03-2024,CUST3100,Daniel Tran,Consumer,PROD61704,Laptop,Electronics,South,Nevada,Rivasberg,10,4138,10,37242,26809.83,10432.17,Credit Card,Delivered,Villegas and Sons,adambeasley@brooks.com,31,No,0
ORD10160,28-06-2025,02-07-2025,CUST8916,Brian Williams,Consumer,PROD89225,Headphone,Electronics,East,Iowa,Brownfurt,4,3908,5,14850.4,11786.9,3063.5,UPI,Pending,"Jones, Salazar and Barrett",gguerrero@wall-cole.com,33,No,0
ORD10161,01-12-2023,06-12-2023,CUST5815,Jason Santos,Corporate,PROD74057,Juice Pack,Glocery,South,Oregon,Jonshire,3,2092,0,6276,4559.48,1716.52,Net Banking,Pending,"Jackson, Sharp and Richardson",vkey@ramos.com,37,No,0
ORD10162,25-03-2024,29-03-2024,CUST5146,Pamela Graham,Consumer,PROD59838,File Folder,Office Supplies,East,Kansas,Alyssaborough,7,4072,15,24228.4,20667.58,3560.82,Credit Card,returned,Andrews Group,pateljasmine@jones.com,27,No,0
ORD10163,04-12-2024,09-12-2024,CUST9030,Leslie Jenkins,Home Office,PROD60424,Juice Pack,Glocery,West,Texas,Franktown,1,1289,20,1031.2,767.37,263.83,UPI,Delivered,Stevens-Smith,ycarr@terry.biz,4,Yes,21
ORD10164,02-06-2025,08-06-2025,CUST9311,Sarah Tran,Consumer,PROD19047,Rice Bag,Glocery,South,Iowa,West Sabrina,6,1324,0,7944,6212.63,1731.37,Net Banking,Cancelled,Perkins-Diaz,meganhardy@maldonado.com,25,No,0
ORD10165,03-11-2023,10-11-2023,CUST8715,Bethany Noble,Home Office,PROD67659,Study Table,Furniture,East,Idaho,Wolfetown,10,4031,5,38294.5,33569.5,4725,Credit Card,returned,"Moyer, Spears and Stein",woodjack@wright-reyes.com,18,No,0
ORD10166,23-12-2024,24-12-2024,CUST7389,Brandon Wilson,Home Office,PROD22375,Mouse,Electronics,East,Nebraska,South Samantha,1,3691,5,3506.45,2429.19,1077.26,Cash,Cancelled,Lawson Inc,lucasshelton@pierce-miranda.com,45,No,0
ORD10167,26-09-2024,01-10-2024,CUST3105,Wendy Hunter,Consumer,PROD17280,Sofa,Furniture,North,Nebraska,East Jessica,3,3680,5,10488,6301.72,4186.28,UPI,Cancelled,Avery LLC,rbryant@haynes-swanson.com,45,No,0
ORD10168,12-04-2024,16-04-2024,CUST2305,Alexandra Bradford,Home Office,PROD52032,Rice Bag,Glocery,South,Washington,West Thomas,2,3180,15,5406,3358.58,2047.42,Credit Card,Pending,Perez-Mccann,keithhanna@green.org,30,No,0
ORD10169,10-03-2025,16-03-2025,CUST2899,Chris Nguyen,Home Office,PROD99311,Monitor,Electronics,East,Illinois,New Katherine,6,4916,10,26546.4,16188.08,10358.32,Cash,Delivered,Williams Inc,grivera@bond.com,24,No,0
ORD10170,19-04-2025,24-04-2025,CUST1353,Ashley Gutierrez,Home Office,PROD38469,Headphone,Electronics,North,Maryland,West Jodistad,6,4691,10,25331.4,19340.26,5991.14,Net Banking,returned,Cameron-Kidd,craig35@gomez-wade.biz,40,No,0
ORD10171,27-01-2024,31-01-2024,CUST9506,Thomas Robinson,Corporate,PROD10945,Bookshelf,Furniture,South,Missouri,Snowhaven,6,3275,5,18667.5,12178.78,6488.72,Cash,Pending,Brewer-Perry,crystalstevens@wood.info,46,No,0
ORD10172,26-05-2024,02-06-2024,CUST7402,David Young,Home Office,PROD97884,Headphone,Electronics,North,Indiana,West Jonathonview,6,2766,0,16596,11596.09,4999.91,UPI,Delivered,Wilson Ltd,garciaandrew@glover.com,17,No,0
ORD10173,25-10-2025,31-10-2025,CUST1778,Alan Kim,Consumer,PROD54129,Headphone,Electronics,West,Wyoming,Matthewchester,7,3101,15,18450.95,13595.28,4855.67,Net Banking,Delivered,"Diaz, Vasquez and Spencer",valdeznicholas@ayers-medina.com,15,No,0
ORD10174,12-06-2025,16-06-2025,CUST4988,Pamela Levine,Home Office,PROD70836,Sofa,Furniture,North,Alaska,Port Josephbury,5,4622,5,21954.5,14840.49,7114.01,UPI,Cancelled,"Kline, Adams and Jenkins",dmerritt@rocha.net,26,No,0
ORD10175,15-06-2024,20-06-2024,CUST3545,James Coffey,Consumer,PROD10069,Bookshelf,Furniture,South,Delaware,Lake Abigail,8,2992,10,21542.4,17443.45,4098.95,UPI,returned,Brown-Owens,robertvelazquez@duke.com,17,No,0
ORD10176,28-04-2025,04-05-2025,CUST6232,Lisa Mcfarland,Home Office,PROD12595,Keyboard,Electronics,North,Virginia,North Shelbymouth,8,818,15,5562.4,4372.59,1189.81,Net Banking,Pending,Burns Inc,randygarner@baker-smith.com,31,No,0
ORD10177,11-03-2025,15-03-2025,CUST8761,Sherry Henderson,Corporate,PROD66700,Juice Pack,Glocery,West,Pennsylvania,Marvinshire,2,2757,20,4411.2,3661.18,750.02,UPI,returned,Hunter Group,jessicabaker@sims.com,39,No,0
ORD10178,13-11-2024,15-11-2024,CUST3564,Richard Floyd,Corporate,PROD68361,Study Table,Furniture,West,Connecticut,Poolefurt,9,1451,5,12406.05,8912.24,3493.81,UPI,Pending,"Garcia, House and Lawrence",stephaniegonzalez@stewart-brooks.info,37,No,0
ORD10179,29-12-2023,03-01-2024,CUST6929,Yvonne Cohen,Home Office,PROD24910,Cooking Oil,Glocery,West,Colorado,West Shane,2,4647,0,9294,5619.15,3674.85,Cash,Cancelled,"Smith, Duran and Cox",sgallegos@norton.info,11,No,0
ORD10180,22-07-2024,23-07-2024,CUST2252,Richard Mosley,Consumer,PROD97352,Study Table,Furniture,East,Idaho,South Ashleyborough,7,4882,10,30756.6,24400.44,6356.16,Net Banking,Cancelled,Lester Inc,holdenpaula@ortiz-garcia.com,37,No,0
ORD10181,17-08-2024,23-08-2024,CUST5166,Lisa Mcmahon,Corporate,PROD97626,File Folder,Office Supplies,South,Minnesota,West Lisaland,1,1536,15,1305.6,886.45,419.15,Cash,Delivered,"Brown, Rodriguez and Holder",christopherstanley@johnson.com,11,No,0
ORD10182,21-01-2024,26-01-2024,CUST7392,Stacey Wade,Corporate,PROD64514,Dining Table,Furniture,North,Alaska,West Wendy,4,586,15,1992.4,1647.16,345.24,Cash,Pending,Woods-Atkinson,connor83@brandt.com,41,No,0
ORD10183,24-07-2025,31-07-2025,CUST9789,Dawn Wagner,Home Office,PROD67337,Sofa,Furniture,West,Nebraska,Robertmouth,10,1209,5,11485.5,8977.37,2508.13,Net Banking,Cancelled,Parker-Myers,garyhowell@gonzales.info,46,No,0
ORD10184,02-06-2025,08-06-2025,CUST6694,Joseph Chen,Home Office,PROD30481,Snacks,Glocery,West,Louisiana,Andrewland,2,755,5,1434.5,967.53,466.97,Credit Card,Delivered,Jackson-Drake,xwilliams@barton.info,34,No,0
ORD10185,16-02-2025,22-02-2025,CUST1594,Paige Wilcox,Consumer,PROD86561,Sofa,Furniture,South,Vermont,Heatherstad,3,4492,10,12128.4,7965.21,4163.19,UPI,Pending,"Dawson, Decker and Nicholson",mgalvan@gonzalez-huffman.com,25,No,0
ORD10186,14-11-2023,19-11-2023,CUST6943,Kimberly Cook,Corporate,PROD39552,Keyboard,Electronics,South,New York,Port Heather,7,3790,20,21224,16486.97,4737.03,Cash,Cancelled,"Garner, Pruitt and Dyer",sevans@richards.com,46,No,0
ORD10187,03-07-2025,05-07-2025,CUST8017,Donna White,Home Office,PROD98657,Stapler,Office Supplies,North,Alaska,Riggsborough,5,1202,0,6010,4576.73,1433.27,Cash,Pending,Ross Inc,victorpark@flynn.com,35,No,0
ORD10188,20-06-2025,24-06-2025,CUST2361,Gabriela Henson,Corporate,PROD21187,Study Table,Furniture,West,South Dakota,Danielfurt,8,3078,5,23392.8,18491.29,4901.51,Credit Card,Delivered,Scott-Thomas,jennifercox@kennedy-benitez.com,49,No,0
ORD10189,03-02-2024,05-02-2024,CUST6920,Timothy Smith,Home Office,PROD12424,Stapler,Office Supplies,South,Maryland,Ryanchester,2,2049,15,3483.3,2440.47,1042.83,Cash,returned,Li Group,dayjill@ramirez.com,8,Yes,38
ORD10190,10-10-2025,15-10-2025,CUST2898,Margaret Hernandez,Corporate,PROD78197,Pen,Office Supplies,West,Iowa,Williamston,2,1362,10,2451.6,1546.61,904.99,Credit Card,returned,Gould-Mann,benjaminjeremiah@meyer.com,7,Yes,21
ORD10191,29-09-2025,04-10-2025,CUST4847,Andre Obrien,Consumer,PROD94183,Laptop,Electronics,North,New Hampshire,Jasonside,8,3985,15,27098,18877.93,8220.07,Cash,Delivered,Brown Group,billy21@ibarra-duncan.com,3,Yes,31
ORD10192,24-07-2025,31-07-2025,CUST1301,Anita Powell,Consumer,PROD98746,File Folder,Office Supplies,West,Mississippi,East Kathleen,7,796,10,5014.8,4052.38,962.42,UPI,Delivered,"Ross, Bush and Santiago",zhangsherry@hill-fields.com,3,Yes,45
ORD10193,31-03-2025,01-04-2025,CUST1797,Melanie Holland,Corporate,PROD56176,Snacks,Glocery,East,Montana,Carlsontown,10,4042,5,38399,32034.47,6364.53,Net Banking,Cancelled,Estes-Baker,kristenevans@flores.biz,43,No,0
ORD10194,24-07-2025,29-07-2025,CUST9236,Brandy Smith,Corporate,PROD18471,Stapler,Office Supplies,South,New York,Cynthiamouth,1,3354,5,3186.3,2500.49,685.81,Credit Card,Pending,Allen PLC,derek89@chaney-howard.com,0,Yes,36
ORD10195,17-03-2025,24-03-2025,CUST9731,Terri Goodwin,Consumer,PROD71491,Calculator,Office Supplies,North,Tennessee,Davisfurt,5,3365,20,13460,11434.21,2025.79,UPI,Delivered,"Morse, David and Smith",wbrown@clark-alexander.net,10,No,0
ORD10196,02-01-2025,09-01-2025,CUST5106,Amanda Pugh,Consumer,PROD18997,Bookshelf,Furniture,West,Virginia,Lake David,8,1423,15,9676.4,7764.96,1911.44,Net Banking,Pending,"Brown, Turner and Mahoney",isabel31@wilson.info,44,No,0
ORD10197,09-07-2025,16-07-2025,CUST6113,Tanya Jones,Corporate,PROD52644,Headphone,Electronics,North,Nebraska,Smithville,5,3447,5,16373.25,12314.65,4058.6,Net Banking,Pending,Randolph-Carey,hayley38@english.com,26,No,0
ORD10198,03-01-2025,06-01-2025,CUST3541,Mr. Jason Aguilar DDS,Corporate,PROD10005,Pen,Office Supplies,South,Mississippi,Nicolechester,1,1723,15,1464.55,999.2,465.35,Net Banking,returned,Curtis LLC,bradleynicole@bowen.net,31,No,0
ORD10199,30-03-2024,04-04-2024,CUST1760,Amber Jones,Corporate,PROD59932,Snacks,Glocery,East,Alabama,Cainview,9,2716,5,23221.8,20718.28,2503.52,Credit Card,Delivered,Scott-Porter,carolkent@ross-farrell.com,17,No,0
